Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
tr|A0A0D9R554|A0A0D9R554_CHLSB	tr|A0A0D9R554|A0A0D9R554_CHLSB	4	4	4	tr|A0A0D9R554|A0A0D9R554_CHLSB Protein O-fucosyltransferase 2 OS=Chlorocebus sabaeus OX=60711 GN=POFUT2 PE=4 SV=1	1	4	4	4	11.2	11.2	11.2	41.397	357	357	0	26.014	2618.3	3135.5	0	0	2784.2	4084	0	0	2984.7	3454.1	2591.6	3857.7	3844.5	7139.2	4034.6	3294.8	2388.2	2868.2	244.33	256.86	2572.8	3768.4	0	264.14	2862.7	3327.2	2733.9	4034.9	3884.6	7020.5	3851.1	3228.9	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	119150000	6				886	9045;11104;16099;17649	True;True;True;True	9467;11601;16957;18582	15275;18513;27013;27014;27015;29611	17769;21462;31476;31477;31478;34527	17769;21462;31477;34527		
tr|A0A0D9R561|A0A0D9R561_CHLSB	tr|A0A0D9R561|A0A0D9R561_CHLSB	1	1	1	tr|A0A0D9R561|A0A0D9R561_CHLSB Adenosine deaminase RNA specific B1 OS=Chlorocebus sabaeus OX=60711 GN=ADARB1 PE=4 SV=1	1	1	1	1	2.9	2.9	2.9	76.712	701	701	0.00034722	10.567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28560000	1				887	170	True	181	287	315	315		
tr|A0A0D9R569|A0A0D9R569_CHLSB	tr|A0A0D9R569|A0A0D9R569_CHLSB	5	5	5	tr|A0A0D9R569|A0A0D9R569_CHLSB Family with sequence similarity 207 member A OS=Chlorocebus sabaeus OX=60711 GN=FAM207A PE=4 SV=1	1	5	5	5	26.3	26.3	26.3	24.262	217	217	0	30.727	1479.6	1472	0	0	942.8	2398.9	0	0	1178.9	2398.4	1333.5	4066.8	1727	3367.2	3080.6	1936.6	1349.6	1346.8	0	0	873.45	2216.8	0	0	1141.7	2345.2	1389.2	4050.4	1806	3403.4	2919.8	1883	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	51646000	5				888	1300;1765;2675;12490;15141	True;True;True;True;True	1370;1855;2799;13163;15957	2290;3128;4638;21000;25310	2568;3528;5260;24452;29342	2568;3528;5260;24452;29342		
tr|A0A0D9R578|A0A0D9R578_CHLSB	tr|A0A0D9R578|A0A0D9R578_CHLSB	3	3	3	tr|A0A0D9R578|A0A0D9R578_CHLSB HIV-1 Tat specific factor 1 OS=Chlorocebus sabaeus OX=60711 GN=HTATSF1 PE=4 SV=1	1	3	3	3	4.6	4.6	4.6	85.678	754	754	0	18.599	4239.7	4210.9	0	44.018	4462.5	6957.6	0	146.93	4115.8	5821.9	4537.9	7571.7	5786.9	9680.9	6339.4	4899.4	3867.3	3852.5	0	422.81	4125.7	6425.6	0	545.88	3983.1	5634.4	4694.6	7722.7	5878.3	9617.7	6047	4784.7	2	2	0	1	2	2	0	1	2	2	2	2	2	2	2	2	115550000	4				889	6176;8199;14788	True;True;True	6446;8570;15584	10568;10569;13973;24684	12052;12053;16203;28584	12053;16203;28584		
tr|A0A0D9R582|A0A0D9R582_CHLSB	tr|A0A0D9R582|A0A0D9R582_CHLSB	1	1	1	tr|A0A0D9R582|A0A0D9R582_CHLSB PTTG1 interacting protein OS=Chlorocebus sabaeus OX=60711 GN=PTTG1IP PE=4 SV=1	1	1	1	1	7.2	7.2	7.2	20.276	180	180	0.0003034	6.6659	4248.2	2723.5	0	0	2873.3	7437.2	0	0	2929.4	3762.5	2427.5	6610.2	4572.3	9572.5	4801.6	5120.1	3873.7	2491.8	259.41	0	2648.8	6863.5	0	497.69	2806.5	3700	2613.1	6725.7	4599.7	9492.7	4583	4990	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	18609000	1				890	8766	True	9176	14790	17235	17235		
tr|A0A0D9R593|A0A0D9R593_CHLSB	tr|A0A0D9R593|A0A0D9R593_CHLSB	2	2	2	tr|A0A0D9R593|A0A0D9R593_CHLSB HECT and RLD domain containing E3 ubiquitin protein ligase 4 OS=Chlorocebus sabaeus OX=60711 GN=HERC4 PE=4 SV=1	1	2	2	2	3.5	3.5	3.5	118.6	1057	1057	0	12.998	2438.4	2471.5	0	0	2835.7	2489.2	0	0	2394.4	3988.6	1996.4	2888.3	3434.5	5050.9	3278.9	3133.8	2224.2	2261.2	0	0	2620.8	2303.6	0	0	2294.7	3792.9	2130.1	3075.2	3446	5010.1	3135.1	3039.2	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	23725000	3				891	7433;11903	True;True	7769;12549	12715;12716;20022	14525;14526;23274	14526;23274		
tr|A0A0D9R5A6|A0A0D9R5A6_CHLSB	tr|A0A0D9R5A6|A0A0D9R5A6_CHLSB	3	3	3	tr|A0A0D9R5A6|A0A0D9R5A6_CHLSB NAD-dependent protein deacylase sirtuin-5, mitochondrial OS=Chlorocebus sabaeus OX=60711 GN=SIRT5 PE=3 SV=1	1	3	3	3	15.5	15.5	15.5	33.834	310	310	0	31.752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126620000	3				892	5941;17168;17332	True;True;True	6200;18082;18253	10007;28878;29113	11356;33694;33976	11356;33694;33976		
tr|A0A0D9R5A7|A0A0D9R5A7_CHLSB;tr|A0A0D9R7Z4|A0A0D9R7Z4_CHLSB	tr|A0A0D9R5A7|A0A0D9R5A7_CHLSB	15;6	15;6	15;6	tr|A0A0D9R5A7|A0A0D9R5A7_CHLSB Uncharacterized protein OS=Chlorocebus sabaeus OX=60711 PE=4 SV=1	2	15	15	15	42.3	42.3	42.3	51.277	466	466;462	0	215.15	108000	102540	229.63	17.86	104620	187320	550.33	105.57	95608	128310	90245	186520	151440	233930	143420	132010	98491	93784	5446.2	5358.2	96534	172640	4953.5	9358.4	91932	124630	95537	189460	151960	233140	137150	128420	24	24	3	1	24	24	3	1	24	24	24	24	24	24	24	24	8460400000	70				893	1263;2162;4884;5128;5165;5817;6077;6656;11247;11543;11937;12331;13448;14880;17112	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	1332;2262;5092;5347;5348;5387;6072;6343;6949;11777;12174;12586;12998;14181;14182;15683;18024	2237;2238;3778;8135;8136;8546;8547;8548;8622;9786;9787;10289;10290;10291;10292;10293;10294;11468;11469;11470;18812;19454;20075;20076;20077;20078;20079;20080;20081;20082;20083;20737;22565;22566;24867;24868;24869;24870;24871;24872;24873;28782;28783	2511;2512;2513;4243;9196;9197;9198;9656;9657;9658;9739;11067;11068;11673;11674;11675;11676;11677;11678;13075;13076;13077;21852;22637;23348;23349;23350;23351;23352;23353;23354;23355;23356;23357;23358;23359;23360;23361;23362;23363;23364;23365;23366;23367;23368;23369;23370;23371;23372;23373;23374;23375;23376;23377;23378;23379;23380;24152;26218;26219;28805;28806;28807;28808;28809;28810;28811;33590;33591;33592	2511;4243;9197;9658;9739;11068;11673;13077;21852;22637;23358;24152;26218;28805;33590	291;292	27;321
tr|A0A0D9R5A8|A0A0D9R5A8_CHLSB	tr|A0A0D9R5A8|A0A0D9R5A8_CHLSB	4	4	4	tr|A0A0D9R5A8|A0A0D9R5A8_CHLSB Nucleolar protein 7 OS=Chlorocebus sabaeus OX=60711 GN=NOL7 PE=4 SV=1	1	4	4	4	23	23	23	29.381	257	257	0	24.519	11319	9214.2	0	45.125	10753	18812	0	0	8041	16189	8407.3	21672	16817	23944	17723	16213	10322	8426.8	545.35	648.13	9920.5	17334	0	871.25	7773.5	15658	9003.6	21963	16903	24075	16915	15685	3	3	0	1	3	3	0	0	3	3	3	3	3	3	3	3	103450000	4				894	9663;13134;15588;16837	True;True;True;True	10100;13851;16423;17739	16343;22057;26131;28320	18995;25643;30374;33041	18995;25643;30374;33041		
tr|A0A0D9R5B2|A0A0D9R5B2_CHLSB	tr|A0A0D9R5B2|A0A0D9R5B2_CHLSB	4	4	4	tr|A0A0D9R5B2|A0A0D9R5B2_CHLSB Phenazine biosynthesis like protein domain containing OS=Chlorocebus sabaeus OX=60711 GN=PBLD PE=4 SV=1	1	4	4	4	14.6	14.6	14.6	31.861	288	288	0	27.788	2776.8	1866.6	78.543	0	2287.6	4584.7	0	0	2728.6	2477.4	1721.2	4966	3656.5	5387.5	3763.5	3406.7	2533.6	1707.8	232.58	0	2123.1	4233.1	0	0	2593.8	2452.3	1901	4973.7	3668.5	5408.2	3593.4	3302.3	2	2	1	0	2	2	0	0	2	2	2	2	2	2	2	2	117830000	6				895	5027;5131;10359;11348	True;True;True;True	5243;5351;10832;11920	8352;8552;17383;19049	9433;9662;20206;20207;22151;22152	9433;9662;20206;22152		
tr|A0A0D9R5B7|A0A0D9R5B7_CHLSB	tr|A0A0D9R5B7|A0A0D9R5B7_CHLSB	1	1	1	tr|A0A0D9R5B7|A0A0D9R5B7_CHLSB RNA pseudouridine synthase domain containing 2 OS=Chlorocebus sabaeus OX=60711 GN=RPUSD2 PE=4 SV=1	1	1	1	1	2.9	2.9	2.9	56.977	511	511	0.00034518	10.079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21598000	1				896	397	True	416	678	740	740		
tr|A0A0D9R5C0|A0A0D9R5C0_CHLSB	tr|A0A0D9R5C0|A0A0D9R5C0_CHLSB	1	1	1	tr|A0A0D9R5C0|A0A0D9R5C0_CHLSB Neuroblastoma amplified sequence OS=Chlorocebus sabaeus OX=60711 GN=NBAS PE=4 SV=1	1	1	1	1	0.6	0.6	0.6	269.08	2375	2375	0.00033311	8.0171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13823000	1				897	9865	True	10313	16649	19374	19374		
tr|A0A0D9R5C3|A0A0D9R5C3_CHLSB	tr|A0A0D9R5C3|A0A0D9R5C3_CHLSB	1	1	1	tr|A0A0D9R5C3|A0A0D9R5C3_CHLSB RAN binding protein 9 OS=Chlorocebus sabaeus OX=60711 GN=RANBP9 PE=4 SV=1	1	1	1	1	3.2	3.2	3.2	55.095	500	500	0.00031817	7.1635	5699.8	4708.5	0	0.39245	4995.6	7649.3	0	50.327	5837.2	5947.4	4529.1	7080.6	6582.6	8722.9	5988.8	5367.6	5198.7	4307.9	507.62	490.39	4618	7069.3	0	702.72	5577.9	5741.9	4791.5	7235.7	6614	8719	5731.5	5207.2	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	37743000	1				898	14582	True	15367	24332	28196	28196		
tr|A0A0D9R5D1|A0A0D9R5D1_CHLSB	tr|A0A0D9R5D1|A0A0D9R5D1_CHLSB	2	2	2	tr|A0A0D9R5D1|A0A0D9R5D1_CHLSB Regulator of microtubule dynamics 3 OS=Chlorocebus sabaeus OX=60711 GN=RMDN3 PE=4 SV=1	1	2	2	2	4.2	4.2	4.2	52.093	471	471	0.0003876	12.695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19200000	4				899	9014;9349	True;True	9435;9776	15212;15213;15772;15773	17698;17699;18321;18322	17698;18321		
tr|A0A0D9R5D2|A0A0D9R5D2_CHLSB	tr|A0A0D9R5D2|A0A0D9R5D2_CHLSB	1	1	1	tr|A0A0D9R5D2|A0A0D9R5D2_CHLSB ADP ribosylation factor like GTPase 2 OS=Chlorocebus sabaeus OX=60711 GN=ARL2 PE=3 SV=1	1	1	1	1	13.6	13.6	13.6	20.831	184	184	0.00034734	10.637	5272.2	5135.2	0	0	4789.5	8306.4	0	0	4268.6	5907	4226.7	8062.3	7419.9	12020	7243	5858	4808.1	4698.3	230.2	0	4420.6	7675	0	0	4115.5	5740	4482.4	8271.6	7448.7	11886	6922.4	5728.8	2	2	0	0	2	2	0	0	2	2	2	2	2	2	2	2	39431000	2				900	8860	True	9271	14934;14935	17392;17393	17393		
tr|A0A0D9R5D8|A0A0D9R5D8_CHLSB	tr|A0A0D9R5D8|A0A0D9R5D8_CHLSB	3	3	3	tr|A0A0D9R5D8|A0A0D9R5D8_CHLSB Protein disulfide isomerase family A member 5 OS=Chlorocebus sabaeus OX=60711 GN=PDIA5 PE=4 SV=1	1	3	3	3	7.7	7.7	7.7	59.579	519	519	0	17.781	7338.5	7019.7	0	40.802	6258.9	8820.3	106.29	52.273	6142.1	6515	6994.8	7220.1	8648.3	10268	7672.3	7502.5	6691	6421.8	158.65	631.51	5767.3	8150.2	487.15	783.62	5957.4	6277.8	7199.6	7453	8712.1	10281	7346.8	7242.6	2	2	0	1	2	2	1	1	2	2	2	2	2	2	2	2	41292000	3				901	42;13789;17418	True;True;True	47;14539;18341	76;23062;29243	78;26771;34117	78;26771;34117		
tr|A0A0D9R5E5|A0A0D9R5E5_CHLSB	tr|A0A0D9R5E5|A0A0D9R5E5_CHLSB	1	1	1	tr|A0A0D9R5E5|A0A0D9R5E5_CHLSB DnaJ heat shock protein family (Hsp40) member C17 OS=Chlorocebus sabaeus OX=60711 GN=DNAJC17 PE=4 SV=1	1	1	1	1	6.9	6.9	6.9	34.595	304	304	0.0034632	6.3148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7815300	1				902	50	True	55	86	89	89		
tr|A0A0D9R5E6|A0A0D9R5E6_CHLSB	tr|A0A0D9R5E6|A0A0D9R5E6_CHLSB	7	7	7	tr|A0A0D9R5E6|A0A0D9R5E6_CHLSB Heterogeneous nuclear ribonucleoprotein H3 OS=Chlorocebus sabaeus OX=60711 GN=HNRNPH3 PE=4 SV=1	1	7	7	7	28.3	28.3	28.3	36.926	346	346	0	105.42	10067	10546	54.429	18.411	10105	15991	0	75.28	9309	12343	10658	17404	13644	19607	13839	11602	9180.7	9648.4	673.84	465.71	9321.3	14768	283.9	1013.2	9006.6	11981	11003	17616	13809	19625	13218	11269	4	4	1	1	4	4	0	1	4	4	4	4	4	4	4	4	1638100000	13				903	1431;1963;11212;13690;13691;16182;17553	True;True;True;True;True;True;True	1505;2060;11732;14435;14436;17042;18483	2492;2493;2494;2495;3464;18758;22917;22918;22919;27201;27202;29470	2786;2787;2788;2789;2790;3901;21796;26617;26618;26619;31683;31684;34363	2788;3901;21796;26617;26618;31683;34363	293	1
tr|A0A0D9R5F1|A0A0D9R5F1_CHLSB	tr|A0A0D9R5F1|A0A0D9R5F1_CHLSB	2	2	2	tr|A0A0D9R5F1|A0A0D9R5F1_CHLSB SEC22 homolog A, vesicle trafficking protein OS=Chlorocebus sabaeus OX=60711 GN=SEC22A PE=3 SV=1	1	2	2	2	5.9	5.9	5.9	34.967	307	307	0.0003873	12.69	5481.8	6162.8	0	0	5291.1	6479.2	0	0	5943.8	5633	5709.9	6335	6885.9	8689.1	5413	5448.3	4997.2	5635.4	201.33	280.42	4861.6	5958.4	405.92	249.95	5712.8	5406.9	5904.6	6520	6910.9	8666	5196.8	5282.4	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	20415000	2				904	8085;14269	True;True	8454;15035	13784;23861	15947;27687	15947;27687	294	3
tr|A0A0D9R5G0|A0A0D9R5G0_CHLSB	tr|A0A0D9R5G0|A0A0D9R5G0_CHLSB	6	6	6	tr|A0A0D9R5G0|A0A0D9R5G0_CHLSB Queuosine salvage protein OS=Chlorocebus sabaeus OX=60711 GN=C9orf64 PE=3 SV=1	1	6	6	6	27.9	27.9	27.9	39.064	341	341	0	59.535	23729	22590	0	10.716	24599	39057	0	2.7768	21991	29799	18569	36965	33757	51374	34019	27776	21642	20664	1255.1	1807.1	22708	36019	1463.3	2065.9	21048	28758	19899	37918	33916	51014	32494	27060	5	5	0	1	5	5	0	1	5	5	5	5	5	5	5	5	306100000	8				905	838;2606;3788;13645;15766;15970	True;True;True;True;True;True	878;2730;3963;14389;16607;16819	1470;4528;6418;22859;26404;26783;26784	1635;5144;7239;26555;30715;30716;31200;31201	1635;5144;7239;26555;30716;31200		
tr|A0A0D9R5H3|A0A0D9R5H3_CHLSB	tr|A0A0D9R5H3|A0A0D9R5H3_CHLSB	9	9	9	tr|A0A0D9R5H3|A0A0D9R5H3_CHLSB Myosin light chain kinase OS=Chlorocebus sabaeus OX=60711 GN=MYLK PE=4 SV=1	1	9	9	9	5.4	5.4	5.4	210.41	1914	1914	0	56.306	15392	14846	0	50.671	15507	27470	39.113	143.1	15518	17349	13968	28612	21688	35307	20337	18506	14040	13578	0	868.88	14335	25326	695.05	1483.3	14897	16967	14735	28934	21787	35137	19451	18050	6	6	0	1	6	6	1	1	6	6	6	6	6	6	6	6	178850000	11				906	3875;6743;9535;10828;10914;12360;12516;13261;14620	True;True;True;True;True;True;True;True;True	4050;7039;9969;11316;11408;13028;13196;13984;15406	6536;11611;11612;16124;18109;18248;20791;21064;22229;22230;24392	7371;13260;13261;18740;21019;21172;24208;24533;25824;25825;28259	7371;13261;18740;21019;21172;24208;24533;25825;28259		
tr|A0A0D9R5I2|A0A0D9R5I2_CHLSB	tr|A0A0D9R5I2|A0A0D9R5I2_CHLSB	2	2	2	tr|A0A0D9R5I2|A0A0D9R5I2_CHLSB Zinc finger protein like 1 OS=Chlorocebus sabaeus OX=60711 GN=ZFPL1 PE=4 SV=1	1	2	2	2	3.2	3.2	3.2	34.086	310	310	0	13.086	2109.1	2394.8	0	0	2282.3	3827.4	92.184	0	1922.4	2943.6	2210.6	2926.8	3373	3923.2	2831.3	2426.3	1923.8	2191	0	0	2112.1	3532.9	286.31	191.91	1869.8	2815.7	2302.9	3023.8	3374.6	3913.7	2714.2	2353.4	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	87782000	2				907	3330;8975	True;True	3479;9392	5642;15157	6376;17639	6376;17639		
tr|A0A0D9R5I8|A0A0D9R5I8_CHLSB	tr|A0A0D9R5I8|A0A0D9R5I8_CHLSB	8	8	4	tr|A0A0D9R5I8|A0A0D9R5I8_CHLSB Ubiquilin 1 OS=Chlorocebus sabaeus OX=60711 GN=UBQLN1 PE=4 SV=1	1	8	8	4	26.3	26.3	15.9	62.166	585	585	0	106.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	958190000	20				908	1010;2821;4625;11529;12030;12040;12992;13160	True;True;True;True;True;True;True;True	1059;2948;4823;12160;12684;12694;13692;13693;13878	1737;1738;1739;1740;1741;4880;4881;4882;7706;7707;19432;19433;20250;20280;21813;21814;21815;21816;21817;22091	1928;1929;1930;1931;1932;5542;5543;5544;8714;8715;22614;22615;23579;23622;25376;25377;25378;25379;25380;25680	1931;5542;8714;22615;23579;23622;25379;25680	295	210
tr|A0A0D9R5J4|A0A0D9R5J4_CHLSB	tr|A0A0D9R5J4|A0A0D9R5J4_CHLSB	2	2	2	tr|A0A0D9R5J4|A0A0D9R5J4_CHLSB VPS51 subunit of GARP complex OS=Chlorocebus sabaeus OX=60711 GN=VPS51 PE=4 SV=1	1	2	2	2	4	4	4	88.446	806	806	0	14.085	3831.1	5081.1	0	0	3401	5813.9	40.885	0	3615.4	5024.4	3753.2	8200.9	5819.4	9216.9	5420.7	5225.7	3493.9	4648.8	297.46	0	3140.9	5376.5	360.23	509.59	3492.9	4912.7	3934.1	8264.3	5844.2	9215.1	5185.4	5083.1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	31709000	2				909	1159;8241	True;True	1224;8614	2021;14027	2280;16262	2280;16262		
tr|A0A0D9R5J6|A0A0D9R5J6_CHLSB	tr|A0A0D9R5J6|A0A0D9R5J6_CHLSB	5	5	5	tr|A0A0D9R5J6|A0A0D9R5J6_CHLSB Sulfurtransferase OS=Chlorocebus sabaeus OX=60711 GN=MPST PE=4 SV=1	1	5	5	5	26.5	26.5	26.5	35.491	317	317	0	56.141	4593.3	5218.3	0	0	4407.4	9927.9	37.021	0	5748	6770.3	4437.8	11148	7475.8	12346	6744.4	6703.3	4189.8	4774.2	0	0	4075.2	9165.3	199.34	254.06	5494.2	6614.2	4743.5	11224	7486.8	12335	6455.6	6530	3	3	0	0	2	3	1	0	3	3	3	3	3	3	3	3	131920000	5				910	374;1053;1946;5335;13096	True;True;True;True;True	393;1104;2043;5564;13813	651;1808;3411;8936;22008	712;2006;3834;10094;25593	712;2006;3834;10094;25593		
tr|A0A0D9R5J9|A0A0D9R5J9_CHLSB	tr|A0A0D9R5J9|A0A0D9R5J9_CHLSB	4	4	4	tr|A0A0D9R5J9|A0A0D9R5J9_CHLSB Sulfurtransferase OS=Chlorocebus sabaeus OX=60711 GN=TST PE=4 SV=1	1	4	4	4	17.2	17.2	17.2	33.425	297	297	0	26.071	3752	3116.8	0	24.244	3238.3	5774.1	0	0	3451.7	2914.7	3031.3	5931	4952.5	7209.1	4069.7	3287.1	3422.4	2851.8	0	354.56	2996	5327.6	0	173.84	3312.3	2874.5	3208.4	5961.8	4944.8	7154.2	3903	3223.4	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	161350000	3				911	1055;4430;16191;16411	True;True;True;True	1106;4623;17052;17283	1810;7428;27232;27578	2008;8395;31717;32135	2008;8395;31717;32135		
tr|A0A0D9R5K0|A0A0D9R5K0_CHLSB	tr|A0A0D9R5K0|A0A0D9R5K0_CHLSB	7	7	7	tr|A0A0D9R5K0|A0A0D9R5K0_CHLSB Nucleoporin 153 OS=Chlorocebus sabaeus OX=60711 GN=NUP153 PE=4 SV=1	1	7	7	7	7.4	7.4	7.4	153.65	1473	1473	0	66.04	13691	13577	118.28	0	14785	19096	0	0	11651	14953	12046	25243	17657	23198	14304	14658	12489	12422	817.04	0	13666	17646	231.36	375.98	11240	14625	12563	25232	17659	23416	13723	14209	5	5	1	0	5	5	0	0	5	5	5	5	5	5	5	5	278210000	9				912	766;1327;5137;7044;12580;14719;16973	True;True;True;True;True;True;True	804;1398;5357;7364;13265;15511;17876	1377;2329;8564;12073;12074;21164;24544;24545;28518	1533;2608;9675;13785;13786;24640;28425;28426;33249	1533;2608;9675;13786;24640;28426;33249		
tr|A0A0D9R5K9|A0A0D9R5K9_CHLSB	tr|A0A0D9R5K9|A0A0D9R5K9_CHLSB	1	1	1	tr|A0A0D9R5K9|A0A0D9R5K9_CHLSB Uncharacterized protein OS=Chlorocebus sabaeus OX=60711 PE=4 SV=1	1	1	1	1	9.8	9.8	9.8	29.234	266	266	0.00035537	11.216	2986	3652.4	0	0	3415.3	4282.3	0	0	2428.5	3587.7	3533.4	7254.3	5622.8	4889.6	4379	2712.8	2723.7	3341.6	0	0	3156.5	3959.9	0	0	2383.8	3539.9	3659.8	7153.4	5605.4	4982.2	4204.7	2641.2	2	2	0	0	2	2	0	0	2	2	2	2	2	2	2	2	147700000	2				913	16456	True	17328	27643;27644	32210;32211	32210		
tr|A0A0D9R5L6|A0A0D9R5L6_CHLSB	tr|A0A0D9R5L6|A0A0D9R5L6_CHLSB	3	3	3	tr|A0A0D9R5L6|A0A0D9R5L6_CHLSB Peptidyl-prolyl cis-trans isomerase OS=Chlorocebus sabaeus OX=60711 GN=PIN1 PE=4 SV=1	1	3	3	3	30.1	30.1	30.1	18.298	163	163	0	35.603	4666.7	4274.1	0	0	4641.3	8359.3	0	76.571	4389.1	4982.4	4872.2	9610.8	6742.9	10580	6297.3	5331.1	4256.8	3910.4	0	0	4291.8	7722.9	0	404.09	4249.2	4924.1	5055.6	9634.7	6788.5	10553	6023.8	5207.4	2	2	0	0	2	2	0	1	2	2	2	2	2	2	2	2	293560000	6				914	5729;14991;17225	True;True;True	5982;15799;15800;18141	9633;9634;25065;25066;28964;28965	10904;10905;29055;29056;33805;33806	10905;29055;33805	296	146
tr|A0A0D9R5M1|A0A0D9R5M1_CHLSB	tr|A0A0D9R5M1|A0A0D9R5M1_CHLSB	5	5	5	tr|A0A0D9R5M1|A0A0D9R5M1_CHLSB Cell division cycle and apoptosis regulator 1 OS=Chlorocebus sabaeus OX=60711 GN=CCAR1 PE=4 SV=1	1	5	5	5	7	7	7	132.83	1150	1150	0	30.117	7996.5	11463	37.186	0	9452.3	15211	81.537	0	10862	10018	9546.1	9065.9	9977	16686	10308	9276.9	7294.4	10488	438.61	0	8741.7	14053	504.98	354.4	10422	9585.6	9863.5	9568.5	10162	16484	9842.4	9028.6	5	5	1	0	5	5	1	0	5	5	5	5	5	5	5	5	89290000	5				915	5412;7115;7152;15079;16615	True;True;True;True;True	5642;7439;7477;15894;17494	9037;12174;12240;25213;27898	10212;13895;13965;29228;32518	10212;13895;13965;29228;32518		
tr|A0A0D9R5N7|A0A0D9R5N7_CHLSB	tr|A0A0D9R5N7|A0A0D9R5N7_CHLSB	2	2	2	tr|A0A0D9R5N7|A0A0D9R5N7_CHLSB Calcineurin like EF-hand protein 1 OS=Chlorocebus sabaeus OX=60711 GN=CHP1 PE=4 SV=1	1	2	2	2	12.8	12.8	12.8	22.456	195	195	0	12.955	2760.6	2824.4	0	56.265	3017.8	3616.3	0	0	2976.1	2965.5	2380.7	4087.1	3504.5	4880.1	3141.2	3634.5	2518.1	2584.3	0	305.99	2788.8	3345.4	112.71	0	2845.1	2878.1	2516.1	4152.8	3518.1	4911.1	3007.2	3507	2	2	0	1	2	2	0	0	2	2	2	2	2	2	2	2	104170000	5				916	6662;14292	True;True	6956;15067	11478;11479;11480;23900;23901	13088;13089;13090;27731;27732	13089;27731		
